area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
01083,0,10,70,0,1993,A,,921,21882,707242677,0,0,622,32321,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,13,1.4,793,3.8,27528206,4.0,0,0.0,0,0.0,2,0.3,90,0.3
01085,0,10,70,0,1993,A,,187,2401,51322517,0,0,411,21374,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,6,3.3,-92,-3.7,-798640,-1.5,0,0.0,0,0.0,9,2.2,465,2.2
01087,0,10,70,0,1993,A,,297,6647,139631887,0,0,404,21008,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,10,3.5,-115,-1.7,4245812,3.1,0,0.0,0,0.0,19,4.9,985,4.9
01089,0,10,70,0,1993,A,,6518,137330,3948794429,0,0,553,28754,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,174,2.7,2059,1.5,102280455,2.7,0,0.0,0,0.0,6,1.1,318,1.1
01091,0,10,70,0,1993,A,,505,7384,145909766,0,0,380,19761,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-6,-1.2,-34,-0.5,5030892,3.6,0,0.0,0,0.0,15,4.1,769,4.0
01093,0,10,70,0,1993,A,,608,11220,218602800,0,0,375,19484,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,8,1.3,294,2.7,15189748,7.5,0,0.0,0,0.0,17,4.7,866,4.7
01095,0,10,70,0,1993,A,,1784,33344,610512165,0,0,352,18310,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,39,2.2,1599,5.0,39840738,7.0,0,0.0,0,0.0,6,1.7,333,1.9
01097,0,10,70,0,1993,A,,8846,157045,3624948566,0,0,444,23082,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,211,2.4,4632,3.0,174101583,5.0,0,0.0,0,0.0,9,2.1,441,1.9
01099,0,10,70,0,1993,A,,496,9551,221586705,0,0,446,23201,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-2,-0.4,55,0.6,3153918,1.4,0,0.0,0,0.0,4,0.9,199,0.9
01101,0,10,70,0,1993,A,,6086,119507,2683769367,0,0,432,22457,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,95,1.6,3687,3.2,134947216,5.3,0,0.0,0,0.0,9,2.1,450,2.0
01103,0,10,70,0,1993,A,,2488,42692,972873414,0,0,438,22788,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,62,2.6,1310,3.2,48667112,5.3,0,0.0,0,0.0,9,2.1,455,2.0
01105,0,10,70,0,1993,A,,195,2909,45202975,0,0,299,15538,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-2,-1.0,-33,-1.1,1175810,2.7,0,0.0,0,0.0,11,3.8,573,3.8
01107,0,10,70,0,1993,A,,418,4811,79929748,0,0,319,16613,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,21,5.3,119,2.5,4713819,6.3,0,0.0,0,0.0,11,3.6,583,3.6
01109,0,10,70,0,1993,A,,657,11125,200435865,0,0,346,18016,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,17,2.7,614,5.8,14343972,7.7,0,0.0,0,0.0,6,1.8,312,1.8
01111,0,10,70,0,1993,A,,356,5619,96915104,0,0,332,17247,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,11,3.2,-20,-0.4,3593471,3.9,0,0.0,0,0.0,14,4.4,698,4.2
01113,0,10,70,0,1993,A,,840,12307,242558995,0,0,379,19710,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,2,0.2,410,3.4,16887887,7.5,0,0.0,0,0.0,14,3.8,742,3.9
01115,0,10,70,0,1993,A,,838,10062,179859020,0,0,344,17875,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,41,5.1,448,4.7,5865601,3.4,0,0.0,0,0.0,-4,-1.1,-223,-1.2
01117,0,10,70,0,1993,A,,2228,32312,799193611,0,0,476,24734,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,94,4.4,1729,5.7,70932981,9.7,0,0.0,0,0.0,18,3.9,921,3.9
01119,0,10,70,0,1993,A,,279,4844,96053604,0,0,381,19829,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,0,0.0,72,1.5,4454521,4.9,0,0.0,0,0.0,12,3.3,634,3.3
01121,0,10,70,0,1993,A,,1268,23267,483376492,0,0,400,20775,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,8,0.6,226,1.0,16387505,3.5,0,0.0,0,0.0,10,2.6,507,2.5
01123,0,10,70,0,1993,A,,779,17674,324371743,0,0,353,18353,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,9,1.2,-164,-0.9,-664331,-0.2,0,0.0,0,0.0,3,0.9,132,0.7
01125,0,10,70,0,1993,A,,3431,64472,1480409249,0,0,442,22962,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,81,2.4,2546,4.1,77420251,5.5,0,0.0,0,0.0,6,1.4,306,1.4
01127,0,10,70,0,1993,A,,1377,18110,386680678,0,0,411,21351,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,12,0.9,14,0.1,-1361237,-0.4,0,0.0,0,0.0,-1,-0.2,-92,-0.4
01129,0,10,70,0,1993,A,,252,4888,136861397,0,0,538,27999,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-6,-2.3,204,4.4,4410348,3.3,0,0.0,0,0.0,-6,-1.1,-281,-1.0
01131,0,10,70,0,1993,A,,297,3561,82940629,0,0,448,23293,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,27,10.0,30,0.8,5219184,6.7,0,0.0,0,0.0,25,5.9,1280,5.8
01133,0,10,70,0,1993,A,,492,10429,183482397,0,0,338,17593,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,11,2.3,1224,13.3,27972266,18.0,0,0.0,0,0.0,13,4.0,699,4.1
02000,0,10,50,0,1993,A,,16762,246431,7969593380,0,0,622,32340,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,785,4.9,5169,2.1,289241414,3.8,0,0.0,0,0.0,10,1.6,506,1.6
02013,0,10,70,0,1993,A,,74,1510,35673072,0,0,454,23618,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,10,15.6,-332,-18.0,-9438284,-20.9,0,0.0,0,0.0,-17,-3.6,-877,-3.6
02016,0,10,70,0,1993,A,,185,5550,156122413,0,0,541,28129,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,15,8.8,657,13.4,11601959,8.0,0,0.0,0,0.0,-27,-4.8,-1409,-4.8
02020,0,10,70,0,1993,A,,6511,115432,3899555417,0,0,650,33782,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,270,4.3,2468,2.2,168940885,4.5,0,0.0,0,0.0,15,2.4,757,2.3
02050,0,10,70,0,1993,A,,300,4984,126625875,0,0,489,25408,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,2,0.7,553,12.5,14590489,13.0,0,0.0,0,0.0,3,0.6,123,0.5
02060,0,10,70,0,1993,A,,90,1026,31375146,0,0,588,30592,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,2,2.3,-50,-4.6,-1279267,-3.9,0,0.0,0,0.0,4,0.7,235,0.8
02068,0,10,70,0,1993,A,,78,1004,29130607,0,0,558,29029,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,11,16.4,106,11.8,-1506540,-4.9,0,0.0,0,0.0,-98,-14.9,-5094,-14.9
02070,0,10,70,0,1993,A,,156,2041,53615530,0,0,505,26272,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,14,9.9,57,2.9,949264,1.8,0,0.0,0,0.0,-6,-1.2,-277,-1.0
02090,0,10,70,0,1993,A,,1830,28150,844070804,0,0,577,29985,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,80,4.6,-1,0.0,-938764,-0.1,0,0.0,0,0.0,0,0.0,-32,-0.1
02100,0,10,70,0,1993,A,,110,829,21569023,0,0,501,26034,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,4,3.8,148,21.7,3127312,17.0,0,0.0,0,0.0,-19,-3.7,-1030,-3.8
02110,0,10,70,0,1993,A,,918,14271,455006177,0,0,613,31884,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,47,5.4,81,0.6,7630087,1.7,0,0.0,0,0.0,7,1.2,357,1.1
02122,0,10,70,0,1993,A,,1446,15225,453888313,0,0,573,29812,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,64,4.6,948,6.6,28414591,6.7,0,0.0,0,0.0,0,0.0,11,0.0
02130,0,10,70,0,1993,A,,533,7438,235345381,0,0,608,31641,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,24,4.7,139,1.9,7660535,3.4,0,0.0,0,0.0,8,1.3,445,1.4
02150,0,10,70,0,1993,A,,439,5250,144385999,0,0,529,27502,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,37,9.2,4,0.1,7906517,5.8,0,0.0,0,0.0,29,5.8,1484,5.7
02164,0,10,70,0,1993,A,,90,617,12255234,0,0,382,19868,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,14,18.4,76,14.0,1012593,9.0,0,0.0,0,0.0,-18,-4.5,-926,-4.5
02170,0,10,70,0,1993,A,,854,8463,235974119,0,0,536,27884,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,39,4.8,535,6.7,24815520,11.8,0,0.0,0,0.0,24,4.7,1250,4.7
02180,0,10,70,0,1993,A,,241,3017,80296239,0,0,512,26617,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,3,1.3,154,5.4,4007162,5.3,0,0.0,0,0.0,0,0.0,-26,-0.1
02185,0,10,70,0,1993,A,,198,7323,427671618,0,0,1123,58400,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,19,10.6,524,7.7,41674817,10.8,0,0.0,0,0.0,31,2.8,1631,2.9
02188,0,10,70,0,1993,A,,131,2215,77978302,0,0,677,35205,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,16,13.9,71,3.3,4162177,5.6,0,0.0,0,0.0,15,2.3,776,2.3
02201,0,10,70,0,1993,A,,193,2036,61001951,0,0,576,29964,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,6,3.2,-38,-1.8,818071,1.4,0,0.0,0,0.0,18,3.2,940,3.2
02220,0,10,70,0,1993,A,,331,3992,113119575,0,0,545,28340,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,12,3.8,92,2.4,2708274,2.5,0,0.0,0,0.0,1,0.2,28,0.1
02232,0,10,70,0,1993,A,,170,1613,46578021,0,0,555,28878,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02240,0,10,70,0,1993,A,,185,1426,36297372,0,0,490,25461,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,0,0.0,41,3.0,2053742,6.0,0,0.0,0,0.0,14,2.9,730,3.0
02261,0,10,70,0,1993,A,,451,4535,162284248,0,0,688,35787,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,27,6.4,-36,-0.8,-1600065,-1.0,0,0.0,0,0.0,-2,-0.3,-69,-0.2
02270,0,10,70,0,1993,A,,104,1368,26007240,0,0,366,19017,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,5,5.1,126,10.1,1815131,7.5,0,0.0,0,0.0,-9,-2.4,-459,-2.4
02280,0,10,70,0,1993,A,,286,2795,79026439,0,0,544,28274,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,17,6.3,79,2.9,4657801,6.3,0,0.0,0,0.0,17,3.2,888,3.2
02282,0,10,70,0,1993,A,,39,290,7133907,0,0,473,24607,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02290,0,10,70,0,1993,A,,234,1647,40647646,0,0,475,24684,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,3,1.3,-42,-2.5,-2069217,-4.8,0,0.0,0,0.0,-11,-2.3,-606,-2.4
04000,0,10,50,0,1993,A,,95938,1604871,37716655276,0,0,452,23501,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,1124,1.2,72112,4.7,2207958599,6.2,0,0.0,0,0.0,6,1.3,334,1.4
04001,0,10,70,0,1993,A,,501,14902,338688199,0,0,437,22728,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-25,-4.8,-49,-0.3,8085701,2.4,0,0.0,0,0.0,12,2.8,616,2.8
04003,0,10,70,0,1993,A,,1937,26831,573769186,0,0,411,21385,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,25,1.3,854,3.3,6539750,1.2,0,0.0,0,0.0,-9,-2.1,-450,-2.1
04005,0,10,70,0,1993,A,,2844,44162,850722904,0,0,370,19264,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,87,3.2,1819,4.3,39049761,4.8,0,0.0,0,0.0,1,0.3,95,0.5
04007,0,10,70,0,1993,A,,878,12511,280861314,0,0,432,22448,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,11,1.3,861,7.4,20005012,7.7,0,0.0,0,0.0,1,0.2,56,0.3
04009,0,10,70,0,1993,A,,452,6565,116008340,0,0,340,17671,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-12,-2.6,551,9.2,6975075,6.4,0,0.0,0,0.0,-9,-2.6,-459,-2.5
04011,0,10,70,0,1993,A,,132,3520,108737949,0,0,594,30894,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-4,-2.9,148,4.4,5095870,4.9,0,0.0,0,0.0,3,0.5,161,0.5
04012,0,10,70,0,1993,A,,384,4177,76528936,0,0,352,18320,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-3,-0.8,-48,-1.1,2922723,4.0,0,0.0,0,0.0,17,5.1,899,5.2
04013,0,10,70,0,1993,A,,59201,1040904,26040887573,0,0,481,25018,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,996,1.7,50161,5.1,1644207123,6.7,0,0.0,0,0.0,7,1.5,393,1.6
04015,0,10,70,0,1993,A,,2873,29792,543291297,0,0,351,18236,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,48,1.7,1557,5.5,25876207,5.0,0,0.0,0,0.0,-1,-0.3,-90,-0.5
04017,0,10,70,0,1993,A,,1301,20721,425962759,0,0,395,20557,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-10,-0.8,559,2.8,19498412,4.8,0,0.0,0,0.0,7,1.8,397,2.0
04019,0,10,70,0,1993,A,,15252,271304,5810521991,0,0,412,21417,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,45,0.3,10319,4.0,308073601,5.6,0,0.0,0,0.0,7,1.7,334,1.6
04021,0,10,70,0,1993,A,,1888,36141,794423120,0,0,423,21981,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-4,-0.2,1793,5.2,32647822,4.3,0,0.0,0,0.0,-4,-0.9,-197,-0.9
04023,0,10,70,0,1993,A,,1124,11241,214734301,0,0,367,19103,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,20,1.8,505,4.7,14622194,7.3,0,0.0,0,0.0,9,2.5,464,2.5
04025,0,10,70,0,1993,A,,3263,33654,618906324,0,0,354,18390,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,98,3.1,2192,7.0,50274482,8.8,0,0.0,0,0.0,6,1.7,316,1.7
04027,0,10,70,0,1993,A,,2413,43737,777204791,0,0,342,17770,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,-14,-0.6,1407,3.3,40160522,5.4,0,0.0,0,0.0,7,2.1,358,2.1
05000,0,10,50,0,1993,A,,63293,966933,19741102047,0,0,393,20416,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,1810,2.9,32631,3.5,921233136,4.9,0,0.0,0,0.0,6,1.6,273,1.4
05001,0,10,70,0,1993,A,,740,8756,164338004,0,0,361,18769,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,21,2.9,256,3.0,7277877,4.6,0,0.0,0,0.0,6,1.7,292,1.6
05003,0,10,70,0,1993,A,,546,9234,219932157,0,0,458,23817,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,13,2.4,-158,-1.7,5498911,2.6,0,0.0,0,0.0,19,4.3,985,4.3
05005,0,10,70,0,1993,A,,918,11687,211286320,0,0,348,18078,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,33,3.7,588,5.3,13628289,6.9,0,0.0,0,0.0,6,1.8,269,1.5
05007,0,10,70,0,1993,A,,2477,51834,1114640733,0,0,414,21504,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,147,6.3,3308,6.8,71603570,6.9,0,0.0,0,0.0,1,0.2,9,0.0
05009,0,10,70,0,1993,A,,830,12793,232723169,0,0,350,18191,,1.00,1.00,1.00,0.00,0.00,1.00,1.00,,34,4.3,528,4.3,15025030,6.9,0,0.0,0,0.0,9,2.6,442,2.5
