"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01003","5","441","75","0","2021","2","","Baldwin County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",134,1951,1960,1959,33075792,5176182,89076,1300,"",1.72,1.89,1.87,1.84,2.77,2.17,2.93,1.48,"",13,10.7,357,22.4,313,19.0,271,16.1,11148329,50.8,2175990,72.5,59426,200.4,273,26.6
"01003","5","441","75","0","2021","3","","Baldwin County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",134,1924,1933,1907,32066778,3149201,51309,1284,"",1.72,1.78,1.84,1.86,2.57,2.08,2.65,1.41,"",11,8.9,204,11.9,152,8.5,176,10.2,7656644,31.4,442847,16.4,18849,58.1,207,19.2
"01005","5","441","75","0","2021","1","","Barbour County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,86,85,87,757113,518229,7664,677,"",1.87,0.82,0.81,0.84,0.91,0.81,0.91,1.10,"",1,9.1,-2,-2.3,-9,-9.6,-5,-5.4,6133,0.8,8385,1.6,2915,61.4,45,7.1
"01005","5","441","75","0","2021","2","","Barbour County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,84,89,89,894226,163426,2476,788,"",1.89,0.82,0.86,0.86,0.83,0.85,0.93,0.98,"",0,0.0,-3,-3.4,1,1.1,1,1.1,93025,11.6,5838,3.7,981,65.6,85,12.1
"01005","5","441","75","0","2021","3","","Barbour County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,85,87,90,873652,108921,1636,770,"",1.90,0.82,0.84,0.89,0.79,0.93,0.97,0.93,"",0,0.0,3,3.7,5,6.1,8,9.8,74614,9.3,15061,16.0,432,35.9,20,2.7
"01007","5","441","75","0","2021","1","","Bibb County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,46,46,45,278551,223307,3466,469,"",2.15,0.71,0.70,0.69,0.47,0.54,0.64,0.67,"",0,0.0,-1,-2.1,-1,-2.1,-1,-2.2,21971,8.6,6548,3.0,1372,65.5,46,10.9
"01007","5","441","75","0","2021","2","","Bibb County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,44,44,45,312600,97169,1846,542,"",2.16,0.68,0.68,0.69,0.41,0.95,1.45,0.59,"",0,0.0,-4,-8.3,-4,-8.3,-2,-4.3,49534,18.8,8499,9.6,897,94.5,117,27.5
"01007","5","441","75","0","2021","3","","Bibb County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,46,45,44,294361,43802,519,503,"",2.16,0.71,0.71,0.69,0.38,0.70,0.65,0.55,"",0,0.0,-3,-6.1,-1,-2.2,-5,-10.2,16601,6.0,-5476,-11.1,79,18.0,58,13.0
"01009","5","441","75","0","2021","1","","Blount County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,128,128,130,1246733,767515,13322,745,"",2.47,1.12,1.11,1.13,1.40,1.20,1.66,1.25,"",0,0.0,-6,-4.5,-4,-3.0,5,4.0,59262,5.0,-41945,-5.2,5488,70.1,44,6.3
"01009","5","441","75","0","2021","2","","Blount County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,137,137,134,1451893,177294,2871,821,"",2.45,1.19,1.19,1.15,1.21,0.91,1.16,1.03,"",0,0.0,8,6.2,7,5.4,-1,-0.7,217215,17.6,-29615,-14.3,844,41.6,98,13.6
"01009","5","441","75","0","2021","3","","Blount County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,128,130,133,1341832,119586,2349,792,"",2.46,1.12,1.14,1.17,1.09,1.03,1.60,0.95,"",0,0.0,-6,-4.5,-4,-3.0,-7,-5.0,90333,7.2,-1867,-1.5,1025,77.4,84,11.9
"01011","5","441","75","0","2021","1","N","Bullock County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","441","75","0","2021","2","N","Bullock County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","441","75","0","2021","3","N","Bullock County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","441","75","0","2021","1","","Butler County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,99,102,104,820068,573097,8439,620,"",2.33,1.12,1.15,1.19,1.19,1.01,0.90,1.03,"",3,30.0,5,5.3,8,8.5,10,10.6,53844,7.0,6480,1.1,3343,65.6,-7,-1.1
"01013","5","441","75","0","2021","2","","Butler County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,104,104,115,1019741,190597,2960,729,"",2.36,1.20,1.21,1.32,1.12,1.16,1.20,0.90,"",3,30.0,16,18.2,13,14.3,25,27.8,201066,24.6,60485,46.5,1696,134.2,27,3.8
"01013","5","441","75","0","2021","3","","Butler County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,114,120,121,1101692,252194,6075,716,"",2.36,1.30,1.37,1.43,1.21,2.31,3.74,0.89,"",1,8.3,25,28.1,24,25.0,25,26.0,293788,36.4,166586,194.6,4827,386.8,53,8.0
"01015","5","441","75","0","2021","1","","Calhoun County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,795,804,817,10599387,5256303,73854,1012,"",2.07,1.34,1.35,1.38,1.96,1.61,1.76,1.44,"",-3,-4.8,-44,-5.2,-24,-2.9,-9,-1.1,1266041,13.6,-185214,-3.4,18763,34.1,148,17.1
"01015","5","441","75","0","2021","2","","Calhoun County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",59,816,813,831,12680236,1240036,17293,1190,"",2.05,1.38,1.38,1.41,1.85,1.32,1.45,1.33,"",-3,-4.8,51,6.7,82,11.2,75,9.9,3828135,43.2,205118,19.8,6758,64.1,283,31.2
"01015","5","441","75","0","2021","3","","Calhoun County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",59,822,801,801,12481735,706216,9611,1188,"",2.05,1.39,1.36,1.38,1.76,1.16,1.21,1.28,"",-4,-6.3,31,3.9,28,3.6,7,0.9,2536497,25.5,-114197,-13.9,-2227,-18.8,215,22.1
"01017","5","441","75","0","2021","1","","Chambers County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,152,148,142,1340959,893919,12616,700,"",2.50,1.34,1.31,1.26,1.41,1.29,1.32,1.08,"",0,0.0,11,7.8,2,1.4,1,0.7,81149,6.4,-11349,-1.3,5246,71.2,21,3.1
"01017","5","441","75","0","2021","2","","Chambers County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,151,147,139,1714652,199782,2942,905,"",2.45,1.34,1.31,1.24,1.42,1.07,1.22,1.09,"",0,0.0,0,0.0,-10,-6.4,-8,-5.4,293096,20.6,-47484,-19.2,1072,57.3,184,25.5
"01017","5","441","75","0","2021","3","","Chambers County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,144,142,140,1448647,94271,1536,785,"",2.46,1.27,1.23,1.25,1.19,0.71,0.76,0.95,"",0,0.0,-9,-5.9,-12,-7.8,-14,-9.1,-82881,-5.4,-19660,-17.3,463,43.2,18,2.3
"01019","5","441","75","0","2021","1","","Cherokee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,76,77,79,470050,380205,4856,468,"",2.51,1.09,1.10,1.12,0.89,0.94,0.81,0.81,"",0,0.0,-1,-1.3,5,6.9,1,1.3,-3686,-0.8,-7315,-1.9,1628,50.4,-14,-2.9
"01019","5","441","75","0","2021","2","","Cherokee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,78,76,81,529578,162985,2058,520,"",2.53,1.10,1.06,1.12,0.73,1.13,1.04,0.67,"",0,0.0,0,0.0,-4,-5.0,-2,-2.4,30168,6.0,3424,2.1,932,82.8,42,8.8
"01019","5","441","75","0","2021","3","","Cherokee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,77,76,75,552483,79313,1043,559,"",2.55,1.07,1.08,1.07,0.74,0.92,0.84,0.69,"",0,0.0,-1,-1.3,-6,-7.3,-1,-1.3,33482,6.5,-10941,-12.1,277,36.2,52,10.3
"01021","5","441","75","0","2021","1","","Chilton County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,230,229,231,2772923,1516276,22544,927,"",1.73,1.87,1.86,1.87,2.68,1.94,2.05,1.43,"",-1,-5.9,-9,-3.8,-6,-2.6,2,0.9,-139706,-4.8,-77120,-4.8,9357,71.0,-29,-3.0
"01021","5","441","75","0","2021","2","","Chilton County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,234,235,235,3728933,293046,4426,1222,"",1.74,1.89,1.91,1.90,2.79,1.44,1.74,1.47,"",-1,-5.9,5,2.2,8,3.5,4,1.7,852218,29.6,58521,25.0,2337,111.9,256,26.5
"01021","5","441","75","0","2021","3","","Chilton County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,225,222,222,3578772,179392,2517,1234,"",1.65,1.82,1.81,1.82,2.53,1.40,1.58,1.39,"",-2,-11.8,-3,-1.3,-2,-0.9,-4,-1.8,483915,15.6,1096,0.6,661,35.6,181,17.2
"01023","5","441","75","0","2021","1","","Choctaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,24,23,23,174647,133632,1588,576,"",1.59,0.47,0.45,0.45,0.31,0.34,0.25,0.67,"",0,0.0,-2,-7.7,-2,-8.0,-4,-14.8,1230,0.7,-2048,-1.5,747,88.8,63,12.3
"01023","5","441","75","0","2021","2","","Choctaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,23,23,23,183578,38314,465,614,"",1.59,0.47,0.47,0.47,0.27,0.49,0.36,0.57,"",0,0.0,-1,-4.2,-2,-8.0,-2,-8.0,-11524,-5.9,-5778,-13.1,180,63.2,6,1.0
"01023","5","441","75","0","2021","3","","Choctaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,21,21,20,164827,19627,239,614,"",1.59,0.44,0.45,0.44,0.23,0.46,0.38,0.53,"",0,0.0,-4,-16.0,-4,-16.0,-3,-13.0,-13295,-7.5,-275,-1.4,108,82.4,51,9.1
"01025","5","441","75","0","2021","1","","Clarke County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,188,190,191,1808775,1252733,19450,734,"",3.13,1.74,1.77,1.78,1.83,1.79,2.25,1.04,"",1,4.3,-5,-2.6,1,0.5,-6,-3.0,-120265,-6.2,-14699,-1.2,2799,16.8,-35,-4.6
"01025","5","441","75","0","2021","2","","Clarke County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,196,190,188,2219781,349531,4972,892,"",3.02,1.81,1.75,1.73,1.71,1.90,2.02,0.97,"",0,0.0,1,0.5,-6,-3.1,-15,-7.4,200250,9.9,10439,3.1,120,2.5,107,13.6
"01025","5","441","75","0","2021","3","","Clarke County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,190,181,183,2165420,157831,2360,902,"",3.03,1.73,1.66,1.68,1.60,1.41,1.59,0.94,"",0,0.0,-8,-4.0,-8,-4.2,-3,-1.6,116642,5.7,1622,1.0,-34,-1.4,77,9.3
"01027","5","441","75","0","2021","1","","Clay County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,6,7,7,69989,59110,680,808,"",1.55,0.10,0.12,0.12,0.14,0.15,0.13,1.27,"",0,0.0,-10,-62.5,-9,-56.2,-9,-56.2,-56597,-44.7,-48143,-44.9,-770,-53.1,199,32.7
"01027","5","441","75","0","2021","2","","Clay County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,7,7,7,74582,4890,56,820,"",1.55,0.12,0.12,0.12,0.12,0.06,0.04,1.00,"",0,0.0,-1,-12.5,-1,-12.5,-1,-12.5,-3761,-4.8,-6052,-55.3,-9,-13.8,67,8.9
"01027","5","441","75","0","2021","3","","Clay County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,7,7,8,80976,1800,21,849,"",1.56,0.12,0.12,0.14,0.13,0.03,0.03,1.02,"",0,0.0,-1,-12.5,-1,-12.5,0,0.0,861,1.1,1344,294.7,18,600.0,79,10.3
"01029","5","441","75","0","2021","1","","Cleburne County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,94,92,91,2120811,962644,14717,1767,"",3.64,3.08,3.10,3.05,7.06,5.14,4.28,2.30,"",0,0.0,-11,-10.5,-9,-8.9,-14,-13.3,989162,87.4,320014,49.8,9334,173.4,927,110.4
"01029","5","441","75","0","2021","2","","Cleburne County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,101,96,104,1591976,589702,8810,1221,"",3.63,3.46,3.33,3.58,4.12,11.20,9.77,1.19,"",0,0.0,7,7.4,-1,-1.0,6,6.1,464886,41.2,490562,494.8,7899,867.1,321,35.7
"01029","5","441","75","0","2021","3","","Cleburne County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,108,105,110,1486053,573107,8586,1062,"",4.01,3.55,3.42,3.58,3.66,14.58,13.94,1.04,"",1,10.0,10,10.2,6,6.1,8,7.8,170104,12.9,431719,305.3,7378,610.8,46,4.5
"01031","5","441","75","0","2021","1","","Coffee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",31,473,468,431,5827533,3255332,46292,980,"",2.49,2.13,2.10,1.96,3.40,2.23,2.49,1.65,"",1,3.3,-8,-1.7,-15,-3.1,12,2.9,402113,7.4,61357,1.9,14862,47.3,75,8.3
"01031","5","441","75","0","2021","2","","Coffee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,461,468,440,7526653,652305,9439,1269,"",2.56,2.09,2.12,2.01,3.22,1.45,1.62,1.55,"",3,10.3,22,5.0,18,4.0,27,6.5,2164939,40.4,85168,15.0,3745,65.8,319,33.6
"01031","5","441","75","0","2021","3","","Coffee County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,487,489,467,7907706,636001,9149,1265,"",2.64,2.14,2.15,2.09,3.25,2.23,2.38,1.53,"",4,13.8,35,7.7,39,8.7,54,13.1,2070996,35.5,168835,36.1,5005,120.8,241,23.5
"01033","5","441","75","0","2021","1","","Colbert County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,632,646,649,8639764,4247527,59488,1035,"",1.91,1.97,2.02,2.03,2.70,1.94,1.70,1.35,"",1,3.4,6,1.0,12,1.9,22,3.5,971348,12.7,176262,4.3,27677,87.0,97,10.3
"01033","5","441","75","0","2021","2","","Colbert County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,705,688,653,9270990,1152746,16938,1046,"",1.93,2.23,2.18,2.08,2.23,2.13,2.14,1.03,"",2,7.1,108,18.1,91,15.2,46,7.6,1903695,25.8,249375,27.6,10327,156.2,102,10.8
"01033","5","441","75","0","2021","3","","Colbert County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,653,652,664,8951855,754169,12514,1049,"",2.07,2.06,2.05,2.11,2.07,2.16,2.31,1.00,"",3,10.3,41,6.7,32,5.2,56,9.2,1177487,15.1,120719,19.1,7292,139.6,74,7.6
"01035","5","441","75","0","2021","1","","Conecuh County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,19,18,19,130132,95896,1102,536,"",1.73,0.42,0.40,0.43,0.35,0.32,0.27,0.84,"",0,0.0,2,11.8,-2,-10.0,1,5.6,12102,10.3,15836,19.8,630,133.5,41,8.3
"01035","5","441","75","0","2021","2","","Conecuh County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,18,18,18,150402,37939,436,643,"",1.75,0.41,0.41,0.41,0.32,0.52,0.44,0.78,"",0,0.0,0,0.0,0,0.0,-2,-10.0,24730,19.7,-11149,-22.7,146,50.3,125,24.1
"01035","5","441","75","0","2021","3","","Conecuh County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,20,20,20,142365,22763,262,548,"",1.74,0.45,0.45,0.47,0.29,0.50,0.40,0.64,"",0,0.0,1,5.3,1,5.3,4,25.0,17683,14.2,-1358,-5.6,121,85.8,15,2.8
"01039","5","441","75","0","2021","1","","Covington County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,251,262,258,2583855,1563421,27162,773,"",3.04,1.59,1.64,1.61,1.97,1.53,1.71,1.22,"",-1,-3.0,-25,-9.1,-5,-1.9,-8,-3.0,285864,12.4,-19476,-1.2,4974,22.4,117,17.8
"01039","5","441","75","0","2021","2","","Covington County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,268,266,269,3094899,475435,7851,889,"",3.04,1.67,1.65,1.66,1.79,1.64,1.79,1.08,"",-1,-3.0,2,0.8,-1,-0.4,-2,-0.7,658447,27.0,92767,24.2,3015,62.3,190,27.2
"01039","5","441","75","0","2021","3","","Covington County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,265,276,279,3115514,354134,6814,877,"",3.13,1.64,1.70,1.74,1.74,1.98,2.51,1.03,"",0,0.0,-7,-2.6,9,3.4,11,4.1,510277,19.6,90843,34.5,3022,79.7,132,17.7
"01041","5","441","75","0","2021","1","N","Crenshaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","441","75","0","2021","2","N","Crenshaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","441","75","0","2021","3","N","Crenshaw County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","441","75","0","2021","1","","Cullman County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,612,613,617,7589388,4214750,56766,951,"",2.80,1.56,1.56,1.56,2.20,1.59,1.65,1.41,"",1,1.7,11,1.8,11,1.8,10,1.6,325190,4.5,-21893,-0.5,21581,61.3,25,2.7
"01043","5","441","75","0","2021","2","","Cullman County, Alabama","Private","NAICS 441 Motor vehicle and parts dealers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",61,621,613,628,10954470,873194,12234,1358,"",2.86,1.59,1.57,1.61,2.35,1.19,1.34,1.48,"",2,3.4,32,5.4,10,1.7,19,3.1,3921606,55.8,164081,23.1,6346,107.8,457,50.7
